URL
https://www.olympics.com/olympic-games/salt-lake-city-utah-2034
https://www.olympics.com/olympic-games/brisbane-2032
https://www.olympics.com/olympic-games/french-alps-2030
https://www.olympics.com/olympic-games/los-angeles-2028
https://www.olympics.com/olympic-games/milano-cortina-2026
https://www.olympics.com/olympic-games/paris-2024
https://www.olympics.com/olympic-games/beijing-2022
https://www.olympics.com/olympic-games/tokyo-2020
https://www.olympics.com/olympic-games/pyeongchang-2018
https://www.olympics.com/olympic-games/rio-2016
https://www.olympics.com/olympic-games/sochi-2014
https://www.olympics.com/olympic-games/london-2012
https://www.olympics.com/olympic-games/vancouver-2010
https://www.olympics.com/olympic-games/beijing-2008
https://www.olympics.com/olympic-games/turin-2006
https://www.olympics.com/olympic-games/athens-2004
https://www.olympics.com/olympic-games/salt-lake-city-2002
https://www.olympics.com/olympic-games/sydney-2000
https://www.olympics.com/olympic-games/nagano-1998
https://www.olympics.com/olympic-games/atlanta-1996
https://www.olympics.com/olympic-games/lillehammer-1994
https://www.olympics.com/olympic-games/barcelona-1992
https://www.olympics.com/olympic-games/albertville-1992
https://www.olympics.com/olympic-games/seoul-1988
https://www.olympics.com/olympic-games/calgary-1988
https://www.olympics.com/olympic-games/los-angeles-1984
https://www.olympics.com/olympic-games/sarajevo-1984
https://www.olympics.com/olympic-games/moscow-1980
https://www.olympics.com/olympic-games/lake-placid-1980
https://www.olympics.com/olympic-games/montreal-1976
https://www.olympics.com/olympic-games/innsbruck-1976
https://www.olympics.com/olympic-games/munich-1972
https://www.olympics.com/olympic-games/sapporo-1972
https://www.olympics.com/olympic-games/mexico-city-1968
https://www.olympics.com/olympic-games/grenoble-1968
https://www.olympics.com/olympic-games/tokyo-1964
https://www.olympics.com/olympic-games/innsbruck-1964
https://www.olympics.com/olympic-games/rome-1960
https://www.olympics.com/olympic-games/squaw-valley-1960
https://www.olympics.com/olympic-games/melbourne-1956
https://www.olympics.com/olympic-games/cortina-d-ampezzo-1956
https://www.olympics.com/olympic-games/helsinki-1952
https://www.olympics.com/olympic-games/oslo-1952
https://www.olympics.com/olympic-games/london-1948
https://www.olympics.com/olympic-games/st-moritz-1948
https://www.olympics.com/olympic-games/berlin-1936
https://www.olympics.com/olympic-games/garmisch-partenkirchen-1936
https://www.olympics.com/olympic-games/los-angeles-1932
https://www.olympics.com/olympic-games/lake-placid-1932
https://www.olympics.com/olympic-games/amsterdam-1928
https://www.olympics.com/olympic-games/st-moritz-1928
https://www.olympics.com/olympic-games/paris-1924
https://www.olympics.com/olympic-games/chamonix-1924
https://www.olympics.com/olympic-games/antwerp-1920
https://www.olympics.com/olympic-games/stockholm-1912
https://www.olympics.com/olympic-games/london-1908
https://www.olympics.com/olympic-games/st-louis-1904
https://www.olympics.com/olympic-games/paris-1900
https://www.olympics.com/olympic-games/athens-1896
